user_id,start_time,duration
u0,2013-04-19 19:00:00,0
u0,2013-04-19 20:00:00,948
u0,2013-04-19 21:00:00,1574
u0,2013-04-19 22:00:00,506
u0,2013-04-19 23:00:00,1694
u0,2013-04-20 00:00:00,2734
u0,2013-04-20 01:00:00,757
u0,2013-04-20 02:00:00,2925
u0,2013-04-20 03:00:00,5882
u0,2013-04-20 04:00:00,2733
u0,2013-04-20 05:00:00,0
u0,2013-04-20 06:00:00,0
u0,2013-04-20 07:00:00,0
u0,2013-04-20 08:00:00,0
u0,2013-04-20 09:00:00,0
u0,2013-04-20 10:00:00,0
u0,2013-04-20 11:00:00,0
u0,2013-04-20 12:00:00,0
u0,2013-04-20 13:00:00,0
u0,2013-04-20 14:00:00,0
u0,2013-04-20 15:00:00,61
u0,2013-04-20 16:00:00,3167
u0,2013-04-20 17:00:00,3903
u0,2013-04-20 18:00:00,1160
u0,2013-04-20 19:00:00,0
u0,2013-04-20 20:00:00,101
u0,2013-04-20 21:00:00,404
u0,2013-04-20 22:00:00,4014
u0,2013-04-20 23:00:00,161
u0,2013-04-21 00:00:00,101
u0,2013-04-21 01:00:00,1260
u0,2013-04-21 02:00:00,0
u0,2013-04-21 03:00:00,4216
u0,2013-04-21 04:00:00,0
u0,2013-04-21 05:00:00,0
u0,2013-04-21 06:00:00,0
u0,2013-04-21 07:00:00,0
u0,2013-04-21 08:00:00,0
u0,2013-04-21 09:00:00,0
u0,2013-04-21 10:00:00,0
u0,2013-04-21 11:00:00,0
u0,2013-04-21 12:00:00,0
u0,2013-04-21 13:00:00,0
u0,2013-04-21 14:00:00,3538
u0,2013-04-21 15:00:00,1775
u0,2013-04-21 16:00:00,2088
u0,2013-04-21 17:00:00,202
u0,2013-04-21 18:00:00,404
u0,2013-04-21 19:00:00,1138
u0,2013-04-21 20:00:00,1714
u0,2013-04-21 21:00:00,1653
u0,2013-04-21 22:00:00,1835
u0,2013-04-21 23:00:00,5084
u0,2013-04-22 00:00:00,827
u0,2013-04-22 01:00:00,4095
u0,2013-04-22 02:00:00,1312
u0,2013-04-22 03:00:00,0
u0,2013-04-22 04:00:00,0
u0,2013-04-22 05:00:00,0
u0,2013-04-22 06:00:00,0
u0,2013-04-22 07:00:00,0
u0,2013-04-22 08:00:00,0
u0,2013-04-22 09:00:00,0
u0,2013-04-22 10:00:00,0
u0,2013-04-22 11:00:00,0
u0,2013-04-22 12:00:00,0
u0,2013-04-22 13:00:00,0
u0,2013-04-22 14:00:00,9114
u0,2013-04-22 15:00:00,0
u0,2013-04-22 16:00:00,768
u0,2013-04-22 17:00:00,635
u0,2013-04-22 18:00:00,645
u0,2013-04-22 19:00:00,363
u0,2013-04-22 20:00:00,121
u0,2013-04-22 21:00:00,3017
u0,2013-04-22 22:00:00,172
u0,2013-04-22 23:00:00,2179
u0,2013-04-23 00:00:00,2461
u0,2013-04-23 01:00:00,3318
u0,2013-04-23 02:00:00,1956
u0,2013-04-23 03:00:00,1594
u0,2013-04-23 04:00:00,0
u0,2013-04-23 05:00:00,0
u0,2013-04-23 06:00:00,0
u0,2013-04-23 07:00:00,0
u0,2013-04-23 08:00:00,0
u0,2013-04-23 09:00:00,0
u0,2013-04-23 10:00:00,0
u0,2013-04-23 11:00:00,0
u0,2013-04-23 12:00:00,0
u0,2013-04-23 13:00:00,0
u0,2013-04-23 14:00:00,727
u0,2013-04-23 15:00:00,3470
u0,2013-04-23 16:00:00,2453
u0,2013-04-23 17:00:00,0
u0,2013-04-23 18:00:00,3145
u0,2013-04-23 19:00:00,3258
u0,2013-04-23 20:00:00,4196
u0,2013-04-23 21:00:00,5133
u0,2013-04-23 22:00:00,0
u0,2013-04-23 23:00:00,645
u0,2013-04-24 00:00:00,2148
u0,2013-04-24 01:00:00,3821
u0,2013-04-24 02:00:00,3933
u0,2013-04-24 03:00:00,2360
u0,2013-04-24 04:00:00,685
u0,2013-04-24 05:00:00,1200
u0,2013-04-24 06:00:00,706
u0,2013-04-24 07:00:00,0
u0,2013-04-24 08:00:00,0
u0,2013-04-24 09:00:00,0
u0,2013-04-24 10:00:00,0
u0,2013-04-24 11:00:00,0
u0,2013-04-24 12:00:00,0
u0,2013-04-24 13:00:00,363
u0,2013-04-24 14:00:00,967
u0,2013-04-24 15:00:00,3923
u0,2013-04-24 16:00:00,2598
u0,2013-04-24 17:00:00,676
u0,2013-04-24 18:00:00,393
u0,2013-04-24 19:00:00,0
u0,2013-04-24 20:00:00,5850
u0,2013-04-24 21:00:00,4054
u0,2013-04-24 22:00:00,0
u0,2013-04-24 23:00:00,2925
u0,2013-04-25 00:00:00,1642
u0,2013-04-25 01:00:00,7193
u0,2013-04-25 02:00:00,0
u0,2013-04-25 03:00:00,2914
u0,2013-04-25 04:00:00,0
u0,2013-04-25 05:00:00,171
u0,2013-04-25 06:00:00,61
u0,2013-04-25 07:00:00,0
u0,2013-04-25 08:00:00,0
u0,2013-04-25 09:00:00,0
u0,2013-04-25 10:00:00,0
u0,2013-04-25 11:00:00,0
u0,2013-04-25 12:00:00,444
u0,2013-04-25 13:00:00,0
u0,2013-04-25 14:00:00,374
u0,2013-04-25 15:00:00,897
u0,2013-04-25 16:00:00,0
u0,2013-04-25 17:00:00,0
u0,2013-04-25 18:00:00,0
u0,2013-04-25 19:00:00,0
u0,2013-04-25 20:00:00,0
u0,2013-04-25 21:00:00,0
u0,2013-04-25 22:00:00,0
u0,2013-04-25 23:00:00,0
u0,2013-04-26 00:00:00,0
u0,2013-04-26 01:00:00,0
u0,2013-04-26 02:00:00,0
u0,2013-04-26 03:00:00,0
u0,2013-04-26 04:00:00,0
u0,2013-04-26 05:00:00,0
u0,2013-04-26 06:00:00,0
u0,2013-04-26 07:00:00,0
u0,2013-04-26 08:00:00,0
u0,2013-04-26 09:00:00,0
u0,2013-04-26 10:00:00,0
u0,2013-04-26 11:00:00,0
u0,2013-04-26 12:00:00,0
u0,2013-04-26 13:00:00,323
u0,2013-04-26 14:00:00,0
u0,2013-04-26 15:00:00,0
u0,2013-04-26 16:00:00,0
u0,2013-04-26 17:00:00,0
u0,2013-04-26 18:00:00,0
u0,2013-04-26 19:00:00,0
u0,2013-04-26 20:00:00,222
u0,2013-04-26 21:00:00,4961
u0,2013-04-26 22:00:00,1906
u0,2013-04-26 23:00:00,728
u0,2013-04-27 00:00:00,0
u0,2013-04-27 01:00:00,0
u0,2013-04-27 02:00:00,0
u0,2013-04-27 03:00:00,0
u0,2013-04-27 04:00:00,0
u0,2013-04-27 05:00:00,0
u0,2013-04-27 06:00:00,0
u0,2013-04-27 07:00:00,0
u0,2013-04-27 08:00:00,0
u0,2013-04-27 09:00:00,0
u0,2013-04-27 10:00:00,0
u0,2013-04-27 11:00:00,0
